Demonstrativo de Corretagem
Em:;28/10/2024 16:38

Filial:;VAREJO CONCESSIONARIA
Corretor:;99008599 - WIZ CONSEG CORRETORA DE SEGUROS LTDA
Estabelecimento:;34

Forma de Pagamento;Banco;Agencia;Conta Corrente
CREDITO C/C;33 - SANTANDER;4515/;1XXXXXX5-X
DOC nr.;Nr. Demonstrativo;Data de Pagto
353011;70;24/10/2024

Totalizador
Total Bruto - R$;Desc. de Adiantamento - R$;Total Liquido - R$;IR - R$;ISS - R$;INSS - R$;Valor Liquido Pago - R$
34.514,32; 0,00;34.514,32;517,71;690,29;0,00;33.306,32

Marca;Segurado;Apolice;Endosso / Fatura;Parcela;Lancamento;Premio;% Comissao;Valor Comissao
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520230038185;0;'10/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240038667;0;'09/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240038667;0;'10/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240038859;0;'09/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240038859;0;'10/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039107;0;'08/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039107;0;'09/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039107;0;'10/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039558;0;'07/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039558;0;'08/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039558;0;'09/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039558;0;'10/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039602;0;'07/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039602;0;'08/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039602;0;'09/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039602;0;'10/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039603;0;'07/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039603;0;'08/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039603;0;'09/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039603;0;'10/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039605;0;'07/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039605;0;'08/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039605;0;'09/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039605;0;'10/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039614;0;'07/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039614;0;'08/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039614;0;'09/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039614;0;'10/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039616;0;'07/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039616;0;'08/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039616;0;'09/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039616;0;'10/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039619;0;'07/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039619;0;'08/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039619;0;'09/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039619;0;'10/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039620;0;'07/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039620;0;'08/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039620;0;'09/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039620;0;'10/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039627;0;'07/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039627;0;'08/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039627;0;'09/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039627;0;'10/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039956;0;'06/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039956;0;'07/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039956;0;'08/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039956;0;'09/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240039956;0;'10/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240040334;0;'05/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240040334;0;'06/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240040334;0;'07/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240040334;0;'08/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240040334;0;'09/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240040334;0;'10/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240040337;0;'05/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240040337;0;'06/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240040337;0;'07/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240040337;0;'08/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240040337;0;'09/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
YELUM;BARIGUI LOCADORA DE VEICULOS LTDA;539520240040337;0;'10/10;RECUP/CANCELAMENTO;-81,95;15,00;-12,28
